	ArchiveSampleID	PositionInRack	RackName	RackID	BulkSampleID	DepthSampledCalTape	DepthOrderedCalTape	OrganicContent	SurfaceExposed	RemarksArchiveSampling	SampledBy	SamplingDate	Submitter	SubmissionDate	RemarksSubmission	database_insert_by	from_spreadsheet	database_insert_datetime_utc	upload_uuid
12532	LV3005887809	A04	ARack0429	LVL600038015	CGG_3_007493						VSS/FM	2023-07-17	AR	2023-07-07	LN-C1 175cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12533	LV3005887802	B04	ARack0429	LVL600038015	CGG_3_007511						VSS/FM	2023-07-17	AR	2023-07-07	LN-C1 260cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12534	LV3005887801	C04	ARack0429	LVL600038015	CGG_3_007564						VSS/FM	2023-07-17	AR	2023-07-07	I21-2 26cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12535	LV3005887808	D04	ARack0429	LVL600038015	CGG_3_007565						VSS/FM	2023-07-17	AR	2023-07-07	I21-2 28cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12536	LV3005887800	A05	ARack0429	LVL600038015	CGG_3_007577						VSS/FM	2023-07-17	AR	2023-07-07	I21-2 54cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12537	LV3005887815	B05	ARack0429	LVL600038015	CGG_3_007602						VSS/FM	2023-07-17	AR	2023-07-07	I21-2 104cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12538	Bulksample_missing_08	C05	ARack0429	LVL600038015	CGG_3_007604					missing	VSS/FM	2023-07-17	AR	2023-07-07	I21-2 108cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12539	LV3005887805	D05	ARack0429	LVL600038015	CGG_3_009286						VSS/FM	2023-07-17	AR	2023-07-07	NW-Q5b 140cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12540	LV3005887807	A06	ARack0429	LVL600038015	CGG_3_007430						VSS/FM	2023-07-17	AR	2023-07-07	1411 12cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12541	LV3005887811	B06	ARack0429	LVL600038015	CGG_3_007432						VSS/FM	2023-07-17	AR	2023-07-07	1411 16cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12542	LV3005887812	C06	ARack0429	LVL600038015	CGG_3_007442						VSS/FM	2023-07-17	AR	2023-07-07	1411 36cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12543	LV3005887806	D06	ARack0429	LVL600038015	CGG_3_007443						VSS/FM	2023-07-17	AR	2023-07-07	1411 38cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12544	LV3005887787	A01	ARack0430	LVL600038014	CGG_3_007454						VSS/FM	2023-07-17	AR	2023-07-07	1411 60cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12545	LV3005887779	B01	ARack0430	LVL600038014	CGG_3_002062						VSS/FM	2023-07-17	AR	2023-07-07	20100812-3_25	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12546	LV3005887772	C01	ARack0430	LVL600038014	CGG_3_002078						VSS/FM	2023-07-17	AR	2023-07-07	20100812-3_105	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12547	Bulksample_missing_09	D01	ARack0430	LVL600038014	CGG_3_002107					empty	VSS/FM	2023-07-17	AR	2023-07-07	20100813-1_235	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12548	LV3005887791	A02	ARack0430	LVL600038014	CGG_3_018603						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 43-44cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12549	LV3005887768	B02	ARack0430	LVL600038014	CGG_3_018604						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 45-46cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12550	LV3005887781	C02	ARack0430	LVL600038014	CGG_3_018605						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 47-48cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12551	LV3005887775	D02	ARack0430	LVL600038014	CGG_3_018606						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 83-84cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12552	LV3005887788	A03	ARack0430	LVL600038014	CGG_3_018607						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 85-86cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12553	LV3005887780	B03	ARack0430	LVL600038014	CGG_3_018608						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 87-88cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12554	LV3005887782	C03	ARack0430	LVL600038014	CGG_3_018609						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 99-100cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12555	LV3005887786	D03	ARack0430	LVL600038014	CGG_3_018610						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 101-102cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12556	LV3005887776	A04	ARack0430	LVL600038014	CGG_3_018611						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 103-104cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12557	LV3005887790	B04	ARack0430	LVL600038014	CGG_3_018612						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 104-105cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12558	LV3005887784	C04	ARack0430	LVL600038014	CGG_3_018613						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 106-107cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12559	LV3005887783	D04	ARack0430	LVL600038014	CGG_3_018614						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 108-109cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12560	LV3005887777	A05	ARack0430	LVL600038014	CGG_3_018615						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 110-111cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12561	LV3005887770	B05	ARack0430	LVL600038014	CGG_3_018616						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 112-113cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12562	LV3005887778	C05	ARack0430	LVL600038014	CGG_3_018617						VSS/FM	2023-07-17	AR	2023-07-07	STU-S1 114-115cm	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12563	LV3005888014	A01	ARack0431	LVL600038023	GOR22SS	0.5	0,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	Walk-in freezer, in box	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12564	LV3005888008	B01	ARack0431	LVL600038023	GOR22SS	7.5	7,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	Walk-in freezer, in box	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12565	LV3005888020	C01	ARack0431	LVL600038023	GOR22SS	15.5	15,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	Walk-in freezer, in box	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12566	LV3005888019	D01	ARack0431	LVL600038023	GOR22SS	19.5	19,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	Walk-in freezer, in box	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12567	LV3005888013	A02	ARack0431	LVL600038023	GOR22SS	23.5	23,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	Walk-in freezer, in box	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12568	LV3005888007	B02	ARack0431	LVL600038023	GOR22SS	25.5	25,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	Walk-in freezer, in box	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12569	LV3005888001	C02	ARack0431	LVL600038023	GOR22SS	27.5	27,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	Walk-in freezer, in box	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12570	LV3005888018	D02	ARack0431	LVL600038023	GOR22SS	29.5	29,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	Walk-in freezer, in box	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12571	LV3005888016	A03	ARack0431	LVL600038023	GOR22SS	30.5	30,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	Walk-in freezer, in box	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12572	LV3005888012	B03	ARack0431	LVL600038023	GOR22SS	31.5	31,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	Walk-in freezer, in box	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12573	LV3005888006	C03	ARack0431	LVL600038023	GOR22SS	32.5	32,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	Walk-in freezer, in box	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12574	LV3005888000	D03	ARack0431	LVL600038023	GOR22SS	33.5	33,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	Walk-in freezer, in box	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12575	LV3005888017	A04	ARack0431	LVL600038023	GOR22SS	34.5	34,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	Walk-in freezer, in box	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12576	LV3005888015	B04	ARack0431	LVL600038023	GOR22A_1	39.5	39,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12577	LV3005888009	C04	ARack0431	LVL600038023	GOR22A_1	44.5	44,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12578	LV3005888010	D04	ARack0431	LVL600038023	GOR22A_1	47.5	47,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12579	LV3005888011	A05	ARack0431	LVL600038023	GOR22A_1	50.5	50,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12580	LV3005888003	B05	ARack0431	LVL600038023	GOR22A_1	53.5	53,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12581	LV3005888004	C05	ARack0431	LVL600038023	GOR22A_1	55.5	55,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12582	LV3005888005	D05	ARack0431	LVL600038023	GOR22A_1	57.5	57,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12583	LV3005887998	B06	ARack0431	LVL600038023	GOR22A_1	61.5	61,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12584	LV3005887773	C06	ARack0431	LVL600038023	GOR22A_1	62.5	62,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12585	LV3005887999	D06	ARack0431	LVL600038023	GOR22A_1	63.5	63,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12586	LV3005887991	A01	ARack0432	LVL600038022	GOR22A_1	64.5	64,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12587	LV3005887985	B01	ARack0432	LVL600038022	GOR22A_1	65.5	65,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12588	LV3005887992	C01	ARack0432	LVL600038022	GOR22A_1	66.5	66,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12589	LV3005887993	D01	ARack0432	LVL600038022	GOR22A_1	79.5	79,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12590	LV3005887994	A02	ARack0432	LVL600038022	GOR22A_1	83.5	83,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12591	LV3005887986	B02	ARack0432	LVL600038022	GOR22A_1	87.5	87,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12592	LV3005887995	C02	ARack0432	LVL600038022	GOR22A_1	91.5	91,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12593	LV3005887996	D02	ARack0432	LVL600038022	GOR22A_1	93.5	93,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12594	LV3005887989	A03	ARack0432	LVL600038022	GOR22A_1	95.5	95,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12595	LV3005887987	B03	ARack0432	LVL600038022	GOR22A_1	98.5	98,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12596	LV3005887978	C03	ARack0432	LVL600038022	GOR22A_1	99.5	99,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12597	LV3005887979	D03	ARack0432	LVL600038022	GOR22A_1	100.5	100,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12598	LV3005887988	A04	ARack0432	LVL600038022	GOR22A_1	101.5	101,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12599	LV3005887990	B04	ARack0432	LVL600038022	GOR22A_1	102.5	102,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12600	LV3005887980	C04	ARack0432	LVL600038022	GOR22A_1	103.5	103,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12601	LV3005887983	D04	ARack0432	LVL600038022	GOR22A_1	104.5	104,5		no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12602	LV3005887982	A05	ARack0432	LVL600038022	GOR22A_2	156.5	156,5	low	no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12603	LV3005887984	B05	ARack0432	LVL600038022	GOR22A_2	202.5	202,5	low	no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12604	LV3005887973	C05	ARack0432	LVL600038022	GOR22A_3	261.5	261,5	low	no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12605	LV3005887972	D05	ARack0432	LVL600038022	GOR22A_3	317.5	317,5	low	no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12606	LV3005887977	A06	ARack0432	LVL600038022	GOR22A_4	374.5	374,5	low	no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12607	LV3005887974	B06	ARack0432	LVL600038022	GOR22A_4	431.5	431,5	low	no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12608	LV3005887975	C06	ARack0432	LVL600038022	GOR22A_5	490.5	490,5	low	no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12609	LV3005887948	D06	ARack0432	LVL600038022	GOR22A_6	558.5	558,5	low	no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12610	LV3005887976	A01	ARack0433	LVL600038021	GOR22A_6	627.5	627,5	low	no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	8A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12611	LV3005887966	B01	ARack0433	LVL600038021	GOR22A_7	694.5	694,5	low	no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12612	LV3005887967	C01	ARack0433	LVL600038021	GOR22A_8	762.5	762,5	low	no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12613	LV3005887968	D01	ARack0433	LVL600038021	GOR22A_8	832.5	832,5	low	no		VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12614	LV3005887961	A02	ARack0433	LVL600038021	GOR22A_9	884.5	884,5	low	no	actual calibration tape depth when core moved to top 879	VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12615	LV3005887969	B02	ARack0433	LVL600038021	GOR22A_9	892.5	892,5	low	no	actual calibration tape depth when core moved to top 887	VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12616	LV3005887962	C02	ARack0433	LVL600038021	GOR22A_9	894.5	894,5	low	no	actual calibration tape depth when core moved to top 889.5	VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12617	LV3005887963	D02	ARack0433	LVL600038021	GOR22A_9	896.5	896,5	low	no	actual calibration tape depth when core moved to top 891.5	VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12618	LV3005887970	A03	ARack0433	LVL600038021	GOR22A_9	898.5	898,5	low	no	actual calibration tape depth when core moved to top 893.5	VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12619	LV3005887971	B03	ARack0433	LVL600038021	GOR22A_9	900.5	900,5	low	no	actual calibration tape depth when core moved to top 896	VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12620	LV3005887960	C03	ARack0433	LVL600038021	GOR22A_9	901.5	901,5	low	no	actual calibration tape depth when core moved to top 896.5	VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
12621	LV3005887964	D03	ARack0433	LVL600038021	GOR22A_9	903.5	903,5	low	no	actual calibration tape depth when core moved to top 898.5	VSS/FM	2010-09-23	BdS_YW	2023-03-24	7A	upload_user	SedimentArchive&SubSamplingALL_240417.txt	2024-04-30 08:37:27.491009+00:00	ef07c7b5-93a0-4223-ad48-6673ea022ccc
